연도,월,지역,연료,차종,등록대수
2020,6,부산광역시,휘발유,화물,22
2020,6,부산광역시,휘발유,특수,0
2020,6,서울특별시,경유,승용,3696
2020,6,서울특별시,경유,승합,321
2020,6,서울특별시,경유,화물,2640
2020,6,서울특별시,경유,특수,46
2020,6,서울특별시,수소,승용,24
2020,6,서울특별시,수소,승합,0
2020,6,서울특별시,수소,화물,0
2020,6,서울특별시,수소,특수,0
2020,6,서울특별시,전기,승용,2298
2020,6,서울특별시,전기,승합,11
2020,6,서울특별시,전기,화물,39
2020,6,서울특별시,전기,특수,0
2020,6,서울특별시,하이브리드,승용,2964
2020,6,서울특별시,하이브리드,승합,0
2020,6,서울특별시,하이브리드,화물,0
2020,6,서울특별시,하이브리드,특수,0
2020,6,서울특별시,휘발유,승용,3255
2020,6,서울특별시,휘발유,승합,3
2020,6,서울특별시,휘발유,화물,72
2020,6,서울특별시,휘발유,특수,0
2020,6,세종특별자치시,경유,승용,0
2020,6,세종특별자치시,경유,승합,0
2020,6,세종특별자치시,경유,화물,0
2020,6,세종특별자치시,경유,특수,0
2020,6,세종특별자치시,수소,승용,0
2020,6,세종특별자치시,수소,승합,0
2020,6,세종특별자치시,수소,화물,0
2020,6,세종특별자치시,수소,특수,0
2020,6,세종특별자치시,전기,승용,0
2020,6,세종특별자치시,전기,승합,0
2020,6,세종특별자치시,전기,화물,0
2020,6,세종특별자치시,전기,특수,0
2020,6,세종특별자치시,하이브리드,승용,0
2020,6,세종특별자치시,하이브리드,승합,0
2020,6,세종특별자치시,하이브리드,화물,0
2020,6,세종특별자치시,하이브리드,특수,0
2020,6,세종특별자치시,휘발유,승용,0
2020,6,세종특별자치시,휘발유,승합,0
2020,6,세종특별자치시,휘발유,화물,0
2020,6,세종특별자치시,휘발유,특수,0
2020,6,울산광역시,경유,승용,0
2020,6,울산광역시,경유,승합,0
2020,6,울산광역시,경유,화물,0
2020,6,울산광역시,경유,특수,0
2020,6,울산광역시,수소,승용,0
2020,6,울산광역시,수소,승합,0
2020,6,울산광역시,수소,화물,0
2020,6,울산광역시,수소,특수,0
2020,6,울산광역시,전기,승용,0
2020,6,울산광역시,전기,승합,0
2020,6,울산광역시,전기,화물,0
2020,6,울산광역시,전기,특수,0
2020,6,울산광역시,하이브리드,승용,0
2020,6,울산광역시,하이브리드,승합,0
2020,6,울산광역시,하이브리드,화물,0
2020,6,울산광역시,하이브리드,특수,0
2020,6,울산광역시,휘발유,승용,0
2020,6,울산광역시,휘발유,승합,0
2020,6,울산광역시,휘발유,화물,0
2020,6,울산광역시,휘발유,특수,0
2020,6,인천광역시,경유,승용,5852
2020,6,인천광역시,경유,승합,230
2020,6,인천광역시,경유,화물,1236
2020,6,인천광역시,경유,특수,43
2020,6,인천광역시,수소,승용,12
2020,6,인천광역시,수소,승합,0
2020,6,인천광역시,수소,화물,0
2020,6,인천광역시,수소,특수,0
2020,6,인천광역시,전기,승용,221
2020,6,인천광역시,전기,승합,0
2020,6,인천광역시,전기,화물,0
2020,6,인천광역시,전기,특수,0
2020,6,인천광역시,하이브리드,승용,1817
2020,6,인천광역시,하이브리드,승합,0
2020,6,인천광역시,하이브리드,화물,0
2020,6,인천광역시,하이브리드,특수,0
2020,6,인천광역시,휘발유,승용,4803
2020,6,인천광역시,휘발유,승합,0
2020,6,인천광역시,휘발유,화물,33
2020,6,인천광역시,휘발유,특수,0
2020,6,전라남도,경유,승용,0
2020,6,전라남도,경유,승합,0
2020,6,전라남도,경유,화물,0
2020,6,전라남도,경유,특수,0
2020,6,전라남도,수소,승용,0
2020,6,전라남도,수소,승합,0
2020,6,전라남도,수소,화물,0
2020,6,전라남도,수소,특수,0
2020,6,전라남도,전기,승용,0
2020,6,전라남도,전기,승합,0
2020,6,전라남도,전기,화물,0
2020,6,전라남도,전기,특수,0
2020,6,전라남도,하이브리드,승용,0
2020,6,전라남도,하이브리드,승합,0
2020,6,전라남도,하이브리드,화물,0
2020,6,전라남도,하이브리드,특수,0
2020,6,전라남도,휘발유,승용,0
2020,6,전라남도,휘발유,승합,0
2020,6,전라남도,휘발유,화물,0
2020,6,전라남도,휘발유,특수,0
2020,6,전라북도,경유,승용,0
2020,6,전라북도,경유,승합,0
2020,6,전라북도,경유,화물,0
2020,6,전라북도,경유,특수,0
2020,6,전라북도,수소,승용,0
2020,6,전라북도,수소,승합,0
2020,6,전라북도,수소,화물,0
2020,6,전라북도,수소,특수,0
2020,6,전라북도,전기,승용,0
2020,6,전라북도,전기,승합,0
2020,6,전라북도,전기,화물,0
2020,6,전라북도,전기,특수,0
2020,6,전라북도,하이브리드,승용,0
2020,6,전라북도,하이브리드,승합,0
2020,6,전라북도,하이브리드,화물,0
2020,6,전라북도,하이브리드,특수,0
2020,6,전라북도,휘발유,승용,0
2020,6,전라북도,휘발유,승합,0
2020,6,전라북도,휘발유,화물,0
2020,6,전라북도,휘발유,특수,0
2020,6,제주특별자치도,경유,승용,0
2020,6,제주특별자치도,경유,승합,0
2020,6,제주특별자치도,경유,화물,0
2020,6,제주특별자치도,경유,특수,0
2020,6,제주특별자치도,수소,승용,0
2020,6,제주특별자치도,수소,승합,0
2020,6,제주특별자치도,수소,화물,0
2020,6,제주특별자치도,수소,특수,0
2020,6,제주특별자치도,전기,승용,0
2020,6,제주특별자치도,전기,승합,0
2020,6,제주특별자치도,전기,화물,0
2020,6,제주특별자치도,전기,특수,0
2020,6,제주특별자치도,하이브리드,승용,0
2020,6,제주특별자치도,하이브리드,승합,0
2020,6,제주특별자치도,하이브리드,화물,0
2020,6,제주특별자치도,하이브리드,특수,0
2020,6,제주특별자치도,휘발유,승용,0
2020,6,제주특별자치도,휘발유,승합,0
2020,6,제주특별자치도,휘발유,화물,0
2020,6,제주특별자치도,휘발유,특수,0
2020,6,충청남도,경유,승용,0
2020,6,충청남도,경유,승합,0
2020,6,충청남도,경유,화물,0
2020,6,충청남도,경유,특수,0
2020,6,충청남도,수소,승용,0
2020,6,충청남도,수소,승합,0
2020,6,충청남도,수소,화물,0
2020,6,충청남도,수소,특수,0
2020,6,충청남도,전기,승용,0
2020,6,충청남도,전기,승합,0
2020,6,충청남도,전기,화물,0
2020,6,충청남도,전기,특수,0
2020,6,충청남도,하이브리드,승용,0
2020,6,충청남도,하이브리드,승합,0
2020,6,충청남도,하이브리드,화물,0
2020,6,충청남도,하이브리드,특수,0
2020,6,충청남도,휘발유,승용,0
2020,6,충청남도,휘발유,승합,0
2020,6,충청남도,휘발유,화물,0
2020,6,충청남도,휘발유,특수,0
2020,6,충청북도,경유,승용,0
2020,6,충청북도,경유,승합,0
2020,6,충청북도,경유,화물,0
2020,6,충청북도,경유,특수,0
2020,6,충청북도,수소,승용,0
2020,6,충청북도,수소,승합,0
2020,6,충청북도,수소,화물,0
2020,6,충청북도,수소,특수,0
2020,6,충청북도,전기,승용,0
2020,6,충청북도,전기,승합,0
2020,6,충청북도,전기,화물,0
2020,6,충청북도,전기,특수,0
2020,6,충청북도,하이브리드,승용,0
2020,6,충청북도,하이브리드,승합,0
2020,6,충청북도,하이브리드,화물,0
2020,6,충청북도,하이브리드,특수,0
2020,6,충청북도,휘발유,승용,0
2020,6,충청북도,휘발유,승합,0
2020,6,충청북도,휘발유,화물,0
2020,6,충청북도,휘발유,특수,0
2020,7,광주광역시,경유,승용,0
2020,7,광주광역시,경유,승합,0
2020,7,광주광역시,경유,화물,0
2020,7,광주광역시,경유,특수,0
2020,7,광주광역시,수소,승용,0
2020,7,광주광역시,수소,승합,0
2020,7,광주광역시,수소,화물,0
2020,7,광주광역시,수소,특수,0
2020,7,광주광역시,전기,승용,0
2020,7,광주광역시,전기,승합,0
2020,7,광주광역시,전기,화물,0
2020,7,광주광역시,전기,특수,0
2020,7,광주광역시,하이브리드,승용,0
2020,7,광주광역시,하이브리드,승합,0
2020,7,광주광역시,하이브리드,화물,0
2020,7,광주광역시,하이브리드,특수,0
2020,7,광주광역시,휘발유,승용,0
2020,7,광주광역시,휘발유,승합,0
2020,7,광주광역시,휘발유,화물,0
2020,7,광주광역시,휘발유,특수,0
2020,7,대구광역시,경유,승용,0
2020,7,대구광역시,경유,승합,0
2020,7,대구광역시,경유,화물,0
2020,7,대구광역시,경유,특수,0
2020,7,대구광역시,수소,승용,0
2020,7,대구광역시,수소,승합,0
2020,7,대구광역시,수소,화물,0
2020,7,대구광역시,수소,특수,0
2020,7,대구광역시,전기,승용,0
2020,7,대구광역시,전기,승합,0
2020,7,대구광역시,전기,화물,0
2020,7,대구광역시,전기,특수,0
2020,7,대구광역시,하이브리드,승용,0
2020,7,대구광역시,하이브리드,승합,0
2020,7,대구광역시,하이브리드,화물,0
2020,7,대구광역시,하이브리드,특수,0
2020,7,대구광역시,휘발유,승용,0
2020,7,대구광역시,휘발유,승합,0
2020,7,대구광역시,휘발유,화물,0
2020,7,대구광역시,휘발유,특수,0
2020,7,대전광역시,경유,승용,0
2020,7,대전광역시,경유,승합,0
2020,7,대전광역시,경유,화물,0
2020,7,대전광역시,경유,특수,0
2020,7,대전광역시,수소,승용,0
2020,7,부산광역시,경유,승용,0
2020,7,부산광역시,경유,승합,0
2020,7,부산광역시,경유,화물,0
2020,7,부산광역시,경유,특수,0
2020,7,부산광역시,수소,승용,0
2020,7,부산광역시,수소,승합,0
2020,7,부산광역시,수소,화물,0
2020,7,부산광역시,수소,특수,0
2020,7,부산광역시,전기,승용,0
2020,7,부산광역시,전기,승합,0
2020,7,부산광역시,전기,화물,0
2020,7,부산광역시,전기,특수,0
2020,7,부산광역시,하이브리드,승용,0
2020,7,부산광역시,하이브리드,승합,0
2020,7,부산광역시,하이브리드,화물,0
2020,7,부산광역시,하이브리드,특수,0
2020,7,부산광역시,휘발유,승용,0
2020,7,부산광역시,휘발유,승합,0
2020,7,부산광역시,휘발유,화물,0
2020,7,부산광역시,휘발유,특수,0
2020,7,서울특별시,경유,승용,0
2020,7,서울특별시,경유,승합,0
2020,7,서울특별시,경유,화물,0
2020,7,서울특별시,경유,특수,0
2020,7,서울특별시,수소,승용,0
2020,7,서울특별시,수소,승합,0
2020,7,서울특별시,수소,화물,0
2020,7,서울특별시,수소,특수,0
2020,7,서울특별시,전기,승용,0
2020,7,서울특별시,전기,승합,0
2020,7,서울특별시,전기,화물,0
2020,7,서울특별시,전기,특수,0
2020,7,서울특별시,하이브리드,승용,0
2020,7,서울특별시,하이브리드,승합,0
2020,7,서울특별시,하이브리드,화물,0
2020,7,서울특별시,하이브리드,특수,0
2020,7,서울특별시,휘발유,승용,0
2020,7,서울특별시,휘발유,승합,0
2020,7,서울특별시,휘발유,화물,0
2020,7,서울특별시,휘발유,특수,0
2020,7,인천광역시,경유,승용,0
2020,7,인천광역시,경유,승합,0
2020,7,인천광역시,경유,화물,0
2020,7,인천광역시,경유,특수,0
2020,7,인천광역시,수소,승용,0
2020,7,인천광역시,수소,승합,0
2020,7,인천광역시,수소,화물,0
2020,7,인천광역시,수소,특수,0
2020,7,인천광역시,전기,승용,0
2020,7,인천광역시,전기,승합,0
2020,7,인천광역시,전기,화물,0
2020,7,인천광역시,전기,특수,0
2020,7,인천광역시,하이브리드,승용,0
2020,7,인천광역시,하이브리드,승합,0
2020,7,인천광역시,하이브리드,화물,0
2020,7,인천광역시,하이브리드,특수,0
2020,7,인천광역시,휘발유,승용,0
2020,7,인천광역시,휘발유,승합,0
2020,7,인천광역시,휘발유,화물,0
2020,7,인천광역시,휘발유,특수,0
2024,1,강원도,경유,승용,164
2024,1,강원도,경유,승합,44
2024,1,강원도,경유,화물,223
2024,1,강원도,경유,특수,15
2024,1,강원도,수소,승용,1
2024,1,강원도,수소,승합,0
2024,1,강원도,수소,화물,0
2024,1,강원도,수소,특수,0
2024,1,강원도,전기,승용,21
2024,1,강원도,전기,승합,1
2024,1,강원도,전기,화물,20
2024,1,강원도,전기,특수,0
2024,1,강원도,하이브리드,승용,949
2024,1,강원도,하이브리드,승합,0
2024,1,강원도,하이브리드,화물,0
2024,1,강원도,하이브리드,특수,0
2024,1,강원도,휘발유,승용,134
2024,1,강원도,휘발유,승합,0
2024,1,강원도,휘발유,화물,12
2024,1,강원도,휘발유,특수,0
2024,1,경기도,경유,승용,1199
2024,1,경기도,경유,승합,317
2024,1,경기도,경유,화물,1560
2024,1,경기도,경유,특수,178
2024,1,경기도,수소,승용,0
2024,1,경기도,수소,승합,2
2024,1,경기도,수소,화물,0
2024,1,경기도,수소,특수,0
2024,1,경기도,전기,승용,322
2024,1,경기도,전기,승합,56
2024,1,경기도,전기,화물,18
2024,1,경기도,전기,특수,0
2024,1,경기도,하이브리드,승용,8933
2024,1,경기도,하이브리드,승합,0
2024,1,경기도,하이브리드,화물,0
2024,1,경기도,하이브리드,특수,0
2024,1,경기도,휘발유,승용,1434
2024,1,경기도,휘발유,승합,0
2024,1,경기도,휘발유,화물,68
2024,1,경기도,휘발유,특수,0
2024,1,경상남도,경유,승용,614
2024,1,경상남도,경유,승합,101
2024,1,경상남도,경유,화물,385
2024,1,경상남도,경유,특수,39
2024,1,경상남도,수소,승용,1
2024,1,경상남도,수소,승합,0
2024,1,경상남도,수소,화물,0
2024,1,경상남도,수소,특수,0
2024,1,경상남도,전기,승용,349
2024,1,경상남도,전기,승합,18
2024,1,경상남도,전기,화물,9
2024,1,경상남도,전기,특수,0
2024,1,경상남도,하이브리드,승용,4912
2024,1,경상남도,하이브리드,승합,0
2024,1,경상남도,하이브리드,화물,0
2024,1,경상남도,하이브리드,특수,0
2024,1,경상남도,휘발유,승용,1017
2024,1,경상남도,휘발유,승합,0
2024,1,경상남도,휘발유,화물,12
2024,1,경상남도,휘발유,특수,0
2024,1,경상북도,경유,승용,199
2024,1,경상북도,경유,승합,65
2024,1,경상북도,경유,화물,348
2024,1,경상북도,경유,특수,47
2024,1,경상북도,수소,승용,1
2024,1,경상북도,수소,승합,2
2024,1,경상북도,수소,화물,0
2024,1,경상북도,수소,특수,0
2024,1,경상북도,전기,승용,87
2024,1,경상북도,전기,승합,0
2024,1,경상북도,전기,화물,33
2024,1,경상북도,전기,특수,0
2024,1,경상북도,하이브리드,승용,1510
2024,1,경상북도,하이브리드,승합,0
2024,1,경상북도,하이브리드,화물,0
2024,1,경상북도,하이브리드,특수,0
2024,1,경상북도,휘발유,승용,146
2024,1,경상북도,휘발유,승합,0
2024,1,경상북도,휘발유,화물,10
2024,1,경상북도,휘발유,특수,0
2024,1,광주광역시,경유,승용,195
2024,1,광주광역시,경유,승합,18
2024,1,광주광역시,경유,화물,312
2024,1,광주광역시,경유,특수,22
2024,1,광주광역시,수소,승용,0
2024,1,광주광역시,수소,승합,0
2024,1,광주광역시,수소,화물,0
2024,1,광주광역시,수소,특수,0
2024,1,광주광역시,전기,승용,50
2024,1,광주광역시,전기,승합,0
2024,1,광주광역시,전기,화물,0
2024,1,광주광역시,전기,특수,0
2024,1,광주광역시,하이브리드,승용,1616
2024,1,광주광역시,하이브리드,승합,0
2024,1,광주광역시,하이브리드,화물,0
2024,1,광주광역시,하이브리드,특수,0
2024,1,광주광역시,휘발유,승용,177
2024,1,광주광역시,휘발유,승합,0
2024,1,광주광역시,휘발유,화물,8
2024,1,광주광역시,휘발유,특수,0
2024,1,대구광역시,경유,승용,199
2024,1,대구광역시,경유,승합,47
2024,1,대구광역시,경유,화물,304
2024,1,대구광역시,경유,특수,11
2024,1,대구광역시,수소,승용,0
